15	2009	1
15	2672	1
16	2393	1
16	1285	1
16	3774	1
16	3860	1
16	4208	1
16	3836	1
16	3590	1
16	2798	1
16	859	1
16	2720	1
16	18	1
16	4060	1
16	3871	1
16	2836	1
16	3098	1
16	4340	1
16	4709	1
16	4837	1
16	2375	1
16	3047	1
16	4793	1
16	718	1
16	2485	1
16	2233	1
16	4420	1
16	2732	1
16	3712	1
16	2373	1
16	2786	1
16	4480	1
16	2997	1
16	1523	1
16	4927	1
16	1482	1
16	1622	1
16	3514	1
16	2894	1
16	4769	1
16	2871	1
16	1437	1
16	3957	1
16	3635	1
16	275	1
16	234	1
16	920	1
16	784	1
16	2862	1
16	1211	1
16	2899	1
16	4873	1
16	3734	1
16	2621	1
16	4	1
16	2345	1
16	507	1
16	3904	1
16	3040	1
16	2550	1
16	4738	1
16	1002	1
16	177	1
16	4379	1
16	4943	1
16	324	1
16	3158	1
16	4826	1
16	2968	1
16	2155	1
16	176	1
16	3089	1
16	4070	1
16	3163	1
16	4663	1
16	4318	1
16	4255	1
16	592	1
16	1711	1
16	2500	1
16	4876	1
16	3899	1
16	1393	1
17	455	1
17	3116	1
17	2784	1
17	3925	1
17	1088	1
17	1106	1
17	718	1
17	3287	1
17	1750	1
17	4130	1
17	3682	1
17	3184	1
17	939	1
18	3787	1
18	2995	1
18	1094	1
18	3957	1
18	3283	1
18	2848	1
18	4016	1
18	4070	1
18	1293	1
18	2019	1
18	2003	1
18	3983	1
18	4943	1
18	1563	1
18	813	1
18	4005	1
18	4319	1
18	2968	1
18	2899	1
18	4566	1
18	2294	1
18	4413	1
18	3286	1
18	610	1
18	3483	1
18	113	1
18	4	1
18	4674	1
18	3323	1
18	3665	1
19	3881	1
19	3430	1
19	3792	1
19	577	1
19	4477	1
19	4469	1
19	3076	1
19	1526	1
19	4621	1
19	3027	1
19	4659	1
19	4866	1
19	4232	1
19	1457	1
19	3145	1
19	3360	1
19	3681	1
19	429	1
19	757	1
19	2077	1
19	2982	1
19	1631	1
19	3023	1
19	3120	1
20	33	1
20	1978	1
20	4606	1
20	1071	1
20	3722	1
20	2137	1
20	360	1
20	1623	1
20	1140	1
20	4243	1
20	2000	1
21	4424	1
21	1945	1
21	1866	1
21	3268	1
21	1117	1
21	659	1
21	577	1
21	189	1
21	967	1
21	2136	1
21	3562	1
21	2877	1
21	1532	1
21	930	1
21	4	1
21	2141	1
21	592	1
21	3080	1
21	1567	1
21	1758	1
21	2294	1
21	4709	1
21	748	1
21	718	1
21	3860	1
21	4681	1
21	1324	1
21	3987	1
21	3854	1
21	3779	1
21	665	1
21	1062	1
21	2345	1
21	521	1
21	1928	1
21	3089	1
21	507	1
21	2765	1
21	157	1
21	4979	1
21	1281	1
21	63	1
21	2968	1
21	211	1
21	4206	1
21	2836	1
21	4104	1
21	1644	1
21	4340	1
21	3590	1
21	3577	1
21	859	1
21	4668	1
21	2255	1
21	4070	1
21	1285	1
21	4360	1
21	1211	1
21	2019	1
21	2023	1
21	3951	1
22	2395	1
22	993	1
22	3011	1
22	1892	1
22	2346	1
22	1789	1
22	2681	1
22	1418	1
22	1828	1
22	2133	1
22	3594	1
22	4186	1
22	4739	1
22	3224	1
22	3313	1
22	278	1
23	916	1
23	4763	1
23	569	1
23	1369	1
23	1976	1
23	3406	1
23	1037	1
23	1047	1
23	1561	1
23	3729	1
23	3682	1
23	4380	1
23	3225	1
23	3116	1
23	3876	1
23	2749	1
23	2062	1
23	631	1
23	4301	1
23	3413	1
23	1222	1
23	1378	1
23	4802	1
23	312	1
23	2209	1
23	793	1
23	2488	1
23	487	1
23	3374	1
23	3287	1
23	3180	1
23	1258	1
23	4323	1
23	1848	1
24	3758	1
24	1867	1
24	3076	1
24	4219	1
24	3887	1
24	3953	1
24	3093	1
24	4625	1
24	3120	1
24	2857	1
25	59	1
25	2234	1
25	786	1
25	4076	1
25	1713	1
25	1342	1
25	4799	1
25	3350	1
25	3308	1
25	1160	1
25	2007	1
25	2767	1
25	1221	1
25	3181	1
25	2572	1
25	3887	1
25	234	1
25	4966	1
25	1793	1
25	4914	1
25	1021	1
25	641	1
26	4936	1
26	2569	1
26	1386	1
26	583	1
26	4165	1
26	4042	1
26	271	1
26	1984	1
26	4094	1
26	1215	1
26	2508	1
26	3559	1
27	3924	1
27	2096	1
27	229	1
27	889	1
27	2921	1
27	1970	1
27	2330	1
27	4660	1
27	1969	1
27	4349	1
27	3744	1
27	2820	1
27	2966	1
27	4321	1
27	593	1
27	1239	1
27	4805	1
27	3799	1
28	3063	1
28	1060	1
28	1861	1
28	1049	1
28	2160	1
28	2137	1
28	3322	1
28	4653	1
28	1904	1
28	3476	1
28	4610	1
28	2095	1
28	2033	1
28	395	1
28	3714	1
28	2409	1
28	3355	1
28	824	1
28	4242	1
28	3566	1
28	1243	1
28	2955	1
28	3488	1
28	3491	1
28	2250	1
28	1579	1
28	605	1
28	812	1
28	1322	1
28	3689	1
28	2190	1
28	816	1
28	2196	1
28	1112	1
28	4246	1
28	8	1
28	4576	1
28	2524	1
28	1562	1
28	1244	1
28	3768	1
28	1000	1
28	4324	1
28	4539	1
28	1549	1
28	4837	1
28	411	1
28	2222	1
28	2897	1
28	1956	1
28	1028	1
28	3940	1
28	2662	1
28	3685	1
29	2421	1
29	1755	1
29	830	1
29	4114	1
29	3489	1
29	2690	1
29	1739	1
29	3551	1
29	4266	1
29	1250	1
29	489	1
29	4314	1
29	598	1
29	4301	1
29	2050	1
29	826	1
29	1783	1
29	1016	1
29	4562	1
29	2176	1
29	1530	1
29	4904	1
29	3925	1
29	2461	1
29	3025	1
29	3228	1
29	4550	1
29	3761	1
29	2967	1
29	4586	1
29	2054	1
29	482	1
29	179	1
30	3937	1
30	680	1
30	2814	1
30	4012	1
30	3702	1
30	539	1
30	2915	1
30	245	1
30	442	1
30	4617	1
30	1558	1
30	1185	1
30	3647	1
30	4237	1
31	650	1
31	1805	1
31	375	1
31	1165	1
31	4117	1
31	2170	1
31	2357	1
31	1237	1
31	4706	1
31	3534	1
31	4655	1
31	3071	1
31	3070	1
31	2773	1
32	4498	1
32	2969	1
32	2426	1
32	1731	1
32	1787	1
32	315	1
32	4797	1
32	2445	1
32	397	1
32	1381	1
32	1553	1
32	1240	1
33	3033	1
33	4761	1
33	812	1
33	4064	1
33	769	1
33	3961	1
33	3606	1
33	1947	1
33	3102	1
33	1579	1
33	1044	1
33	797	1
33	2515	1
33	12	1
33	3423	1
33	75	1
33	2222	1
34	415	1
34	463	1
34	1854	1
34	1857	1
34	1657	1
34	2474	1
34	1599	1
34	930	1
34	4236	1
34	3254	1
34	4577	1
34	1496	1
34	2058	1
34	2386	1
34	4926	1
34	1710	1
34	53	1
34	4251	1
34	1790	1
34	3004	1
34	2420	1
34	945	1
34	725	1
35	2341	1
35	2991	1
35	648	1
35	751	1
35	90	1
35	2458	1
35	4531	1
35	3228	1
35	3750	1
35	4441	1
35	4266	1
35	1544	1
35	3390	1
35	854	1
35	4577	1
35	197	1
35	2891	1
35	92	1
35	904	1
35	1125	1
35	4394	1
35	1229	1
35	3509	1
35	3595	1
36	2691	1
36	71	1
36	2765	1
36	3108	1
36	4124	1
36	3785	1
36	323	1
36	3937	1
36	3843	1
36	1250	1
36	3241	1
36	3761	1
36	1037	1
36	4670	1
37	2698	1
37	2372	1
37	3911	1
37	2207	1
37	458	1
37	4266	1
37	4043	1
37	2063	1
37	350	1
37	422	1
37	3090	1
37	4684	1
37	489	1
37	4259	1
37	3427	1
37	4047	1
38	3279	1
38	4421	1
38	3193	1
38	82	1
38	4704	1
38	3308	1
38	974	1
38	4554	1
38	2980	1
38	942	1
38	3350	1
38	597	1
38	1907	1
38	1775	1
38	165	1
38	3500	1
39	4387	1
39	1976	1
39	2879	1
39	2274	1
39	1594	1
39	3194	1
39	2927	1
39	3410	1
39	4672	1
39	2806	1
39	2929	1
39	4147	1
39	3989	1
39	4697	1
40	3273	1
40	2737	1
40	134	1
40	4583	1
40	4703	1
40	203	1
40	2415	1
40	1440	1
40	4859	1
40	4512	1
40	4392	1
40	2078	1
40	3391	1
40	1067	1
40	441	1
40	2424	1
40	3695	1
41	1810	1
41	4038	1
41	4474	1
41	4441	1
41	1180	1
41	2001	1
41	1049	1
41	4829	1
41	4616	1
41	1593	1
41	750	1
42	1747	1
42	3822	1
42	2875	1
42	131	1
42	2329	1
42	2774	1
42	3576	1
42	4320	1
42	4277	1
42	1379	1
42	4200	1
42	3022	1
42	1966	1
43	1829	1
43	1665	1
43	3811	1
43	1402	1
43	2697	1
43	1530	1
43	513	1
43	1672	1
43	292	1
43	1222	1
43	245	1
43	4557	1
43	2633	1
43	3733	1
43	162	1
43	4910	1
43	4889	1
43	309	1
43	4126	1
43	891	1
43	2145	1
43	4643	1
43	1386	1
43	878	1
43	1981	1
43	1922	1
43	1561	1
43	3574	1
43	2410	1
43	555	1
43	1020	1
43	2915	1
43	4237	1
43	2156	1
43	2491	1
43	4432	1
43	90	1
43	2384	1
43	4556	1
43	218	1
43	3205	1
43	4571	1
43	4849	1
43	2009	1
43	2287	1
43	2532	1
43	3850	1
43	442	1
43	1395	1
43	4176	1
43	955	1
43	2494	1
43	4331	1
43	1904	1
43	1721	1
43	1755	1
44	2288	1
44	4332	1
44	3743	1
44	4099	1
44	622	1
44	1875	1
44	3638	1
44	842	1
44	3689	1
44	4655	1
45	4598	1
45	4886	1
45	2752	1
45	211	1
45	3563	1
45	1004	1
45	3452	1
45	2777	1
45	4756	1
45	1772	1
45	136	1
45	2140	1
45	4043	1
45	1037	1
45	1494	1
45	726	1
45	2226	1
45	4310	1
45	3706	1
45	3942	1
45	4000	1
45	139	1
45	1815	1
45	1280	1
46	132	1
46	3524	1
46	3877	1
46	4237	1
46	646	1
46	3705	1
46	807	1
46	4111	1
46	4691	1
46	2073	1
46	1245	1
46	3338	1
46	3631	1
47	1810	1
47	1528	1
47	950	1
47	837	1
47	4753	1
47	4712	1
47	4535	1
47	1572	1
47	453	1
47	2796	1
48	3670	1
48	1849	1
48	1983	1
48	4958	1
48	4736	1
48	263	1
48	3939	1
48	2419	1
48	189	1
48	886	1
48	3596	1
48	1827	1
48	657	1
48	1689	1
48	1533	1
49	332	1
49	1756	1
49	1444	1
49	4227	1
49	4127	1
49	643	1
49	3534	1
49	1112	1
49	4893	1
49	3597	1
49	5	1
50	3534	1
50	876	1
50	2815	1
50	4066	1
50	928	1
50	550	1
50	1748	1
50	4893	1
50	2872	1
50	1300	1
50	5	1
50	1043	1
50	4655	1
50	765	1
50	651	1
50	31	1
50	623	1
50	2894	1
50	3093	1
50	2036	1
50	4832	1
50	1805	1
50	838	1
50	3415	1
51	3789	1
51	1890	1
51	4441	1
51	4351	1
51	4885	1
51	2686	1
51	1010	1
51	4625	1
51	2589	1
51	3261	1
51	751	1
51	4066	1
51	2280	1
51	3120	1
51	1489	1
51	3285	1
51	3818	1
51	944	1
51	3029	1
51	1823	1
51	2422	1
51	2109	1
51	1958	1
51	3771	1
51	544	1
51	1526	1
51	3508	1
51	2755	1
51	1883	1
51	4469	1
51	1753	1
51	1090	1
51	2321	1
51	113	1
51	395	1
51	4365	1
51	4962	1
51	1008	1
51	1267	1
51	4487	1
51	3177	1
51	373	1
51	3536	1
51	4733	1
51	4172	1
51	3164	1
51	3159	1
51	628	1
51	4844	1
51	669	1
51	2382	1
51	2782	1
51	4814	1
51	4438	1
51	589	1
51	649	1
51	4188	1
51	4477	1
51	3952	1
51	3748	1
51	3228	1
51	4584	1
51	429	1
51	4388	1
51	4212	1
51	3449	1
51	2971	1
51	1661	1
51	419	1
51	3595	1
51	4397	1
51	638	1
51	92	1
51	347	1
51	1982	1
51	1085	1
51	4251	1
51	464	1
51	798	1
51	981	1
51	4835	1
51	3928	1
51	2041	1
51	4537	1
51	2231	1
51	5000	1
51	2318	1
51	405	1
51	3681	1
51	1410	1
51	1755	1
51	3719	1
51	2857	1
51	2348	1
51	2289	1
52	213	1
52	2502	1
52	3238	1
52	2406	1
52	944	1
52	385	1
52	2510	1
52	2876	1
52	3563	1
52	3997	1
52	3541	1
52	3826	1
52	1150	1
53	1814	1
53	514	1
53	677	1
53	4249	1
53	3827	1
53	1684	1
53	2243	1
53	4735	1
53	1645	1
53	1773	1
53	3896	1
53	1960	1
53	725	1
53	1969	1
53	733	1
53	1033	1
53	1702	1
53	4796	1
53	4313	1
53	2616	1
53	2809	1
53	1710	1
53	4251	1
53	4141	1
53	1042	1
53	2002	1
53	1451	1
53	2501	1
53	1233	1
53	1385	1
53	4192	1
53	4752	1
53	305	1
53	1817	1
53	133	1
53	104	1
53	2512	1
53	2028	1
53	376	1
53	343	1
53	4183	1
53	1244	1
53	2669	1
54	3297	1
54	1062	1
54	795	1
54	2236	1
54	2481	1
54	3065	1
54	4883	1
54	1115	1
54	1689	1
54	2698	1
54	3195	1
54	2518	1
54	571	1
54	1003	1
54	4736	1
54	1337	1
54	695	1
54	3970	1
54	3580	1
54	2062	1
54	1533	1
54	131	1
54	2964	1
54	3672	1
54	3451	1
54	4958	1
54	1983	1
54	1029	1
54	836	1
54	1788	1
54	2575	1
55	3573	1
55	4455	1
55	4439	1
55	1182	1
55	3672	1
55	4075	1
55	1622	1
55	4470	1
55	3927	1
55	1845	1
55	2387	1
55	4360	1
55	4546	1
55	4868	1
55	3837	1
55	4477	1
55	1026	1
55	715	1
56	2688	1
56	2288	1
56	4533	1
56	876	1
56	77	1
56	3888	1
56	1427	1
56	2366	1
56	433	1
56	2	1
57	3924	1
57	2941	1
57	1365	1
57	911	1
57	4061	1
57	2938	1
57	4665	1
57	2883	1
57	1224	1
57	384	1
57	3531	1
57	666	1
57	3036	1
57	4243	1
57	1916	1
57	2067	1
57	404	1
57	4606	1
57	365	1
57	1623	1
57	881	1
57	2502	1
57	2765	1
57	2228	1
57	646	1
57	4539	1
57	4685	1
57	2515	1
57	4811	1
57	775	1
57	362	1
57	3367	1
57	1035	1
57	411	1
57	4806	1
57	3490	1
58	3508	1
58	3595	1
58	2635	1
58	4434	1
58	4864	1
58	2422	1
58	3371	1
58	4588	1
58	4464	1
58	4050	1
58	3851	1
59	1046	1
59	3002	1
59	3181	1
59	3316	1
59	2884	1
59	4476	1
59	4350	1
59	581	1
59	2917	1
59	3861	1
59	2138	1
59	2513	1
59	1472	1
59	3282	1
59	4480	1
59	3308	1
59	1705	1
59	2130	1
59	500	1
59	4895	1
59	4409	1
60	159	1
60	42	1
60	501	1
60	3842	1
60	1937	1
60	3663	1
60	1079	1
60	3897	1
60	2960	1
60	420	1
60	1153	1
60	1877	1
60	832	1
60	1541	1
60	342	1
60	2354	1
60	1018	1
60	3576	1
60	2807	1
60	4453	1
60	1379	1
60	4107	1
60	2790	1
60	2203	1
60	3890	1
60	1784	1
60	761	1
60	1373	1
61	2116	1
61	1437	1
61	4319	1
61	920	1
61	4668	1
61	825	1
61	2338	1
61	4246	1
61	1034	1
61	3323	1
61	1293	1
61	386	1
61	2196	1
61	2664	1
61	1650	1
61	189	1
61	2375	1
61	967	1
61	4187	1
61	3242	1
61	4136	1
61	2968	1
61	1895	1
61	3534	1
61	2899	1
61	2720	1
61	1530	1
61	4255	1
61	1203	1
61	323	1
62	2650	1
62	1782	1
62	3280	1
62	3322	1
62	4686	1
62	1545	1
62	2643	1
62	2723	1
62	3369	1
62	1140	1
62	4018	1
62	2614	1
63	3580	1
63	3283	1
63	3874	1
63	1285	1
63	4502	1
63	548	1
63	504	1
63	4667	1
63	4709	1
63	4413	1
63	3199	1
63	266	1
63	1833	1
63	275	1
63	2093	1
63	1704	1
63	1784	1
63	231	1
63	3268	1
63	3089	1
63	2351	1
63	724	1
63	3514	1
63	2720	1
63	955	1
63	21	1
63	3080	1
64	3548	1
64	3704	1
64	2502	1
64	2160	1
64	2662	1
64	3331	1
64	83	1
64	1031	1
64	2308	1
64	219	1
64	2524	1
64	3322	1
64	1049	1
64	3882	1
64	3130	1
65	2264	1
65	3997	1
65	924	1
65	4000	1
65	52	1
65	1991	1
65	4908	1
65	4267	1
65	2645	1
65	1004	1
65	4111	1
66	2305	1
66	4733	1
66	1648	1
66	2812	1
66	1232	1
66	1598	1
66	3821	1
66	2046	1
66	887	1
66	1241	1
66	3327	1
66	3467	1
67	1117	1
67	2534	1
67	56	1
67	1715	1
67	1237	1
67	2170	1
67	622	1
67	3782	1
67	4327	1
67	3246	1
67	511	1
67	1944	1
68	3265	1
68	1004	1
68	3728	1
68	799	1
68	912	1
68	2498	1
68	4797	1
68	1596	1
68	202	1
68	390	1
68	4740	1
68	3359	1
68	1548	1
68	1839	1
68	4373	1
68	567	1
68	829	1
68	4485	1
68	1292	1
68	985	1
68	254	1
68	3652	1
68	590	1
68	4042	1
68	1326	1
68	4669	1
68	2978	1
68	2508	1
68	258	1
68	3096	1
68	1550	1
68	1984	1
69	2858	1
69	228	1
69	4511	1
69	4800	1
69	1997	1
69	1001	1
69	3739	1
69	2465	1
69	2492	1
69	2479	1
69	2705	1
69	3414	1
70	821	1
70	2547	1
70	1147	1
70	3475	1
70	2499	1
70	3539	1
70	398	1
70	2051	1
70	3259	1
70	4512	1
70	3695	1
70	4646	1
70	3017	1
70	4048	1
70	4781	1
70	4583	1
70	4392	1
71	465	1
71	3553	1
71	4024	1
71	3196	1
71	353	1
71	388	1
71	4884	1
71	2050	1
71	916	1
71	3971	1
71	3725	1
71	1479	1
71	13	1
71	3106	1
71	1037	1
71	3332	1
71	2927	1
71	487	1
71	4994	1
71	4301	1
71	4228	1
71	2166	1
71	4510	1
71	312	1
71	1413	1
71	3450	1
71	4782	1
71	1016	1
71	3762	1
71	3180	1
71	1698	1
71	482	1
71	4980	1
71	826	1
71	3843	1
71	2947	1
71	4904	1
71	635	1
71	1193	1
71	473	1
71	4919	1
71	4842	1
72	200	1
72	4197	1
72	3695	1
72	4646	1
72	4781	1
72	3137	1
72	70	1
72	1536	1
72	728	1
72	2013	1
72	1777	1
72	2804	1
72	3475	1
72	2098	1
72	1010	1
72	4788	1
72	1346	1
73	2772	1
73	4688	1
73	3968	1
73	1306	1
73	3107	1
73	1569	1
73	1225	1
73	1357	1
73	261	1
73	2508	1
73	1080	1
73	80	1
74	1557	1
74	1837	1
74	4830	1
74	374	1
74	1009	1
74	3193	1
74	4698	1
74	751	1
74	2519	1
74	3587	1
74	3656	1
75	1564	1
75	2597	1
75	4753	1
75	3682	1
75	3369	1
75	4243	1
75	2524	1
75	1977	1
75	4064	1
75	1364	1
75	2614	1
75	2129	1
75	4541	1
75	3210	1
75	3414	1
75	476	1
75	2941	1
75	1234	1
75	1049	1
75	3473	1
75	5	1
76	1036	1
76	84	1
76	290	1
76	3530	1
76	2744	1
76	531	1
76	1800	1
76	1346	1
76	612	1
76	4465	1
76	3674	1
76	3782	1
76	37	1
76	2845	1
76	4972	1
76	4431	1
76	1260	1
76	3427	1
76	129	1
77	4875	1
77	2189	1
77	563	1
77	1761	1
77	494	1
77	46	1
77	2030	1
77	3173	1
77	1433	1
77	3535	1
77	1909	1
77	4368	1
77	1475	1
78	3181	1
78	2767	1
78	2513	1
78	3260	1
78	1713	1
78	2986	1
78	4910	1
78	4412	1
78	4938	1
78	2356	1
78	645	1
78	3790	1
79	2947	1
79	898	1
79	4555	1
79	794	1
79	1806	1
79	1698	1
79	631	1
79	4941	1
79	1088	1
79	1258	1
79	3531	1
79	1374	1
79	4957	1
79	4960	1
80	3969	1
80	3165	1
80	3785	1
80	2498	1
80	274	1
80	2508	1
80	1515	1
80	127	1
80	2924	1
80	261	1
81	2375	1
81	4907	1
81	4355	1
81	4034	1
81	657	1
81	1961	1
81	4575	1
81	2247	1
81	3297	1
81	1004	1
81	3596	1
81	795	1
81	326	1
81	2812	1
81	3207	1
81	3909	1
81	4036	1
81	4208	1
82	1120	1
82	2622	1
82	4106	1
82	4396	1
82	1985	1
82	3619	1
82	1160	1
82	581	1
82	4574	1
82	3547	1
82	2986	1
82	1699	1
82	697	1
83	2067	1
83	28	1
83	3399	1
83	3210	1
83	47	1
83	3486	1
83	2756	1
83	225	1
83	3367	1
83	3162	1
83	1947	1
83	3027	1
83	4541	1
83	106	1
84	1054	1
84	1346	1
84	3773	1
84	2765	1
84	4979	1
84	160	1
84	395	1
84	1126	1
84	3515	1
84	2207	1
84	4705	1
84	2986	1
84	3178	1
84	4230	1
85	987	1
85	626	1
85	4095	1
85	1835	1
85	4364	1
85	1892	1
85	458	1
85	3834	1
85	4300	1
85	1989	1
85	1007	1
86	4014	1
86	3543	1
86	3260	1
86	4324	1
86	3023	1
86	638	1
86	751	1
86	3771	1
86	3298	1
86	2892	1
86	4043	1
87	475	1
87	1257	1
87	2147	1
87	4613	1
87	2085	1
87	3890	1
87	3576	1
87	2345	1
87	3025	1
87	3661	1
87	4174	1
87	3599	1
87	4989	1
87	4385	1
87	4671	1
87	3754	1
87	4803	1
88	1382	1
88	3864	1
88	1289	1
88	1533	1
88	3787	1
88	2149	1
88	2472	1
88	2325	1
88	2871	1
88	3522	1
88	4548	1
88	120	1
89	3715	1
89	2281	1
89	3619	1
89	2777	1
89	3593	1
89	3049	1
89	2456	1
89	4031	1
89	1459	1
89	726	1
90	2669	1
90	4207	1
90	3790	1
90	2991	1
90	3023	1
90	3269	1
90	2982	1
90	51	1
90	4531	1
90	3353	1
90	2289	1
90	418	1
90	1267	1
90	1970	1
91	68	1
91	3499	1
91	1107	1
91	4785	1
91	2977	1
91	2218	1
91	2482	1
91	127	1
91	4353	1
91	4094	1
92	638	1
92	464	1
92	798	1
92	3851	1
92	751	1
92	1625	1
92	3228	1
92	4625	1
92	2431	1
92	1019	1
92	2910	1
92	4584	1
92	4840	1
92	2662	1
92	90	1
92	1229	1
93	2	1
93	4770	1
93	3372	1
93	3061	1
93	1117	1
93	3270	1
93	3364	1
93	3984	1
93	3534	1
93	577	1
93	1502	1
93	2558	1
93	3246	1
93	2184	1
93	4415	1
93	809	1
94	3369	1
94	3722	1
94	919	1
94	2215	1
94	2713	1
94	1448	1
94	4605	1
94	1850	1
94	2723	1
94	3892	1
94	3210	1
94	4806	1
94	4243	1
94	646	1
94	4653	1
94	75	1
94	1398	1
94	1623	1
94	4541	1
94	4645	1
94	3190	1
94	1687	1
94	2095	1
94	2121	1
94	3966	1
94	846	1
94	4610	1
94	990	1
94	411	1
95	76	1
95	3934	1
95	2967	1
95	1346	1
95	4208	1
95	1260	1
95	3927	1
95	3530	1
95	577	1
95	2557	1
95	1415	1
95	3012	1
96	854	1
96	944	1
96	2857	1
96	4537	1
96	2318	1
96	2155	1
96	1377	1
96	1658	1
96	2422	1
96	4730	1
97	4306	1
97	3579	1
97	2873	1
97	2654	1
97	1308	1
97	3687	1
97	1237	1
97	3490	1
97	2187	1
97	2740	1
97	2777	1
97	876	1
97	3430	1
97	3627	1
98	14	1
98	1960	1
98	4481	1
98	2394	1
98	123	1
98	4434	1
98	1451	1
98	1684	1
98	220	1
98	3068	1
98	2669	1
98	3244	1
98	1879	1
98	1934	1
98	1611	1
98	2039	1
98	2809	1
99	3753	1
99	1138	1
99	2523	1
99	1567	1
99	795	1
99	3207	1
99	1247	1
99	4694	1
99	2840	1
99	532	1
99	3099	1
100	635	1
100	3149	1
100	4049	1
100	4655	1
100	3597	1
100	1805	1
100	3275	1
100	3202	1
100	192	1
100	294	1
100	4676	1
100	4533	1
100	3975	1
100	4500	1
100	1357	1
100	1486	1
100	3534	1
100	3318	1
100	2894	1
100	2323	1
100	1112	1
100	3943	1
100	970	1
100	4949	1
100	2242	1
100	3723	1
100	240	1
100	622	1
100	3109	1
100	4860	1
101	3706	1
101	3951	1
101	211	1
101	109	1
101	1889	1
101	3472	1
101	3593	1
101	4497	1
101	2778	1
101	1469	1
101	2549	1
101	3109	1
101	89	1
101	1158	1
101	523	1
101	3949	1
101	45	1
101	3003	1
101	1685	1
101	2149	1
101	3715	1
101	3663	1
101	2994	1
102	3509	1
102	1061	1
102	3380	1
102	711	1
102	2304	1
102	1018	1
102	1580	1
102	4311	1
102	391	1
102	1291	1
102	4720	1
102	1313	1
102	1249	1
