289	15
290	13
291	11
292	15
293	16
294	3
295	18
296	16
297	11
298	9
299	4
300	14
301	1
302	2
303	2
304	2
305	11
306	16
307	6
308	5
309	5
310	14
311	2
312	7
313	12
314	2
315	9
316	9
317	6
318	8
319	12
320	4
321	5
322	1
323	7
324	9
325	2
326	5
327	10
328	11
329	13
330	10
331	14
332	3
333	16
334	12
335	4
336	16
337	11
338	7
339	1
340	16
341	5
342	2
343	11
344	9
345	14
346	12
347	17
348	7
349	5
350	5
351	14
352	16
353	7
354	2
355	11
356	6
357	12
358	17
359	6
360	14
361	4
362	14
363	4
364	11
365	14
366	6
367	2
368	2
369	2
370	1
371	8
372	8
373	17
374	5
375	3
376	11
377	12
378	11
379	14
380	5
381	7
382	6
383	10
384	14
385	16
386	4
387	10
388	7
389	1
390	8
391	4
392	4
393	17
394	15
395	13
396	18
397	9
398	18
399	14
400	7
401	16
402	6
403	2
404	14
405	17
406	11
407	6
408	11
409	3
410	12
411	14
412	11
413	12
414	3
415	15
416	9
417	8
418	17
419	17
420	2
421	11
422	4
423	3
424	12
425	8
426	7
427	18
428	7
429	17
430	12
431	16
432	4
433	3
434	17
435	13
436	11
437	16
438	14
439	1
440	3
441	18
442	15
443	7
444	3
445	8
446	10
447	2
448	12
449	9
450	3
451	13
452	2
453	14
454	14
455	7
456	6
457	2
458	13
459	9
460	12
461	14
462	2
463	11
464	17
465	7
466	19
467	17
468	19
469	4
470	1
471	6
472	13
473	7
474	4
475	2
476	14
477	18
478	7
479	9
480	18
481	14
482	7
483	7
484	18
485	5
486	14
487	7
488	6
489	7
490	15
491	10
492	11
493	5
494	12
495	15
496	6
497	3
498	18
499	12
500	10
501	2
502	14
503	12
504	19
505	18
506	14
507	19
508	10
509	6
510	2
511	3
512	18
513	14
514	11
515	2
516	16
517	17
518	14
519	12
520	1
521	19
522	16
523	14
524	6
525	8
526	5
527	17
528	12
529	1
530	6
531	13
532	5
533	12
534	2
535	12
536	2
537	1
538	11
539	15
540	12
541	11
542	3
543	8
544	3
545	10
546	2
547	16
548	19
549	10
550	3
551	16
552	17
553	4
554	8
555	3
556	12
557	16
558	2
559	9
560	3
561	17
562	18
563	12
564	12
565	1
566	16
567	8
568	4
569	7
570	1
571	5
572	6
573	16
574	16
575	1
576	15
577	13
578	14
579	16
580	10
581	10
582	1
583	8
584	4
585	5
586	16
587	7
588	8
589	13
590	13
591	2
592	19
593	4
594	9
595	3
596	7
597	10
598	6
599	8
600	1
601	3
602	14
603	13
604	6
605	14
606	6
607	14
608	6
609	19
610	19
611	5
612	13
613	8
614	14
615	6
616	9
617	16
618	16
619	6
620	10
621	6
622	3
623	3
624	1
625	12
626	2
627	2
628	17
629	16
630	14
631	7
632	6
633	1
634	14
635	7
636	14
637	4
638	17
639	4
640	6
641	10
642	3
643	3
644	18
645	2
646	14
647	10
648	17
649	17
650	3
651	3
652	17
653	2
654	17
655	11
656	6
657	5
658	14
659	19
660	9
661	13
662	5
663	3
664	17
665	11
666	14
667	1
668	3
669	15
670	7
671	16
672	13
673	10
674	6
675	14
676	16
677	8
678	9
679	4
680	15
681	3
682	2
683	2
684	10
685	8
686	12
687	9
688	15
689	16
690	8
691	1
692	8
693	9
694	6
695	5
696	1
697	10
698	15
699	12
700	14
701	6
702	19
703	9
704	18
705	17
706	3
707	8
708	14
709	16
710	18
711	4
712	8
713	2
714	3
715	1
716	2
717	6
718	19
719	15
720	15
721	7
722	3
723	16
724	19
725	11
726	16
727	6
728	2
729	12
730	8
731	6
732	17
733	11
734	8
735	7
736	7
737	9
738	4
739	13
740	1
741	12
742	18
743	6
744	6
745	11
746	2
747	18
748	19
749	8
750	14
751	17
752	5
753	2
754	1
755	10
756	14
757	7
758	14
759	11
760	13
761	12
762	5
763	7
764	13
765	3
766	4
767	14
768	11
769	14
770	2
771	19
772	14
773	17
774	3
775	14
776	19
777	12
778	8
779	16
780	7
781	4
782	13
783	9
784	18
785	1
786	10
787	2
788	3
789	4
790	6
791	2
792	17
793	7
794	18
795	5
796	5
797	14
798	17
799	8
800	1
801	3
802	13
803	11
804	8
805	1
806	6
807	12
808	11
809	3
810	1
811	14
812	14
813	12
814	11
815	6
816	14
817	10
818	10
819	6
820	3
821	18
822	8
823	12
824	14
825	5
826	7
827	6
828	5
829	8
830	7
831	4
832	2
833	19
834	14
835	17
836	5
837	12
838	3
839	3
840	10
841	13
842	8
843	15
844	16
845	5
846	14
847	5
848	2
849	3
850	14
851	17
852	1
853	14
854	17
855	18
856	4
857	16
858	1
859	19
860	16
861	16
862	8
863	8
864	13
865	2
866	9
867	1
868	5
869	3
870	14
871	18
872	1
873	1
874	7
875	14
876	3
877	1
878	15
879	14
880	3
881	14
882	10
883	12
884	13
885	10
886	5
887	12
888	10
889	4
890	3
891	15
892	11
893	5
894	1
895	1
896	7
897	14
898	7
899	13
900	8
901	2
902	17
903	5
904	17
905	4
906	17
907	15
908	4
909	16
910	11
911	14
912	8
913	17
914	2
915	1
916	7
917	5
918	9
919	14
920	19
921	3
922	16
923	3
924	16
925	3
926	4
927	4
928	4
929	2
930	8
931	17
932	1
933	7
934	6
935	3
936	12
937	16
938	14
939	7
940	18
941	9
942	10
943	5
944	17
945	11
946	5
947	2
948	5
949	17
950	14
951	19
952	2
953	8
954	15
955	15
956	12
957	9
958	3
959	3
960	17
961	9
962	15
963	8
964	12
965	15
966	17
967	19
968	3
969	15
970	3
971	18
972	3
973	14
974	10
975	15
976	9
977	17
978	13
979	1
980	18
981	17
982	19
983	11
984	10
985	8
986	11
987	2
988	5
989	9
990	14
991	14
992	1
993	2
994	2
995	17
996	3
997	6
998	1
999	19
1000	14
1001	12
1002	19
1003	13
1004	16
1005	7
1006	4
1007	2
1008	10
1009	5
1010	18
1011	1
1012	2
1013	16
1014	8
1015	2
1016	7
1017	9
1018	4
1019	17
1020	15
1021	10
1022	9
1023	6
1024	10
1025	1
1026	1
1027	10
1028	14
1029	5
1030	8
1031	14
1032	9
1033	11
1034	19
1035	3
1036	13
1037	7
1038	18
1039	19
1040	14
1041	3
1042	11
1043	3
1044	14
1045	10
1046	10
1047	7
1048	6
1049	14
1050	1
1051	6
1052	15
1053	14
1054	13
1055	3
1056	2
1057	13
1058	14
1059	4
1060	14
1061	14
1062	5
1063	12
1064	11
1065	6
1066	1
1067	18
1068	5
1069	12
1070	8
1071	14
1072	4
1073	4
1074	3
1075	11
1076	12
1077	16
1078	10
1079	2
1080	8
1081	14
1082	15
1083	14
1084	15
1085	17
1086	8
1087	2
1088	7
1089	7
1090	17
1091	12
1092	15
1093	16
1094	19
1095	3
1096	16
1097	10
1098	10
1099	11
1100	6
1101	13
1102	16
1103	11
1104	18
1105	9
1106	7
1107	8
1108	1
1109	1
1110	8
1111	11
1112	3
1113	11
1114	19
1115	5
1116	7
1117	3
1118	14
1119	10
1120	10
1121	6
1122	14
1123	18
1124	5
1125	17
1126	13
1127	18
1128	10
1129	2
1130	15
1131	2
1132	8
1133	1
1134	3
1135	7
1136	16
1137	17
1138	5
1139	1
1140	14
1141	10
1142	4
1143	12
1144	2
1145	14
1146	6
1147	18
1148	4
1149	4
1150	16
1151	14
1152	2
1153	2
1154	16
1155	18
1156	12
1157	14
1158	16
1159	16
1160	10
1161	6
1162	9
1163	3
1164	11
1165	3
1166	3
1167	16
1168	12
1169	3
1170	8
1171	3
1172	14
1173	19
1174	14
1175	7
1176	15
1177	5
1178	1
1179	3
1180	14
1181	17
1182	1
1183	16
1184	15
1185	15
1186	8
1187	10
1188	3
1189	5
1190	5
1191	11
1192	17
1193	7
1194	13
1195	4
1196	5
1197	3
1198	18
1199	1
1200	10
1201	9
1202	14
1203	19
1204	6
1205	3
1206	16
1207	11
1208	12
1209	2
1210	14
1211	19
1212	15
1213	2
1214	6
1215	3
1216	18
1217	1
1218	16
1219	2
1220	5
1221	10
1222	7
1223	11
1224	14
1225	8
1226	3
1227	13
1228	10
1229	17
1230	6
1231	13
1232	12
1233	19
1234	14
1235	3
1236	3
1237	3
1238	15
1239	19
1240	7
1241	12
1242	14
1243	14
1244	14
1245	12
1246	18
1247	5
1248	10
1249	14
1250	7
1251	16
1252	6
1253	6
1254	2
1255	11
1256	9
1257	2
1258	7
1259	18
1260	13
1261	17
1262	3
1263	2
1264	4
1265	16
1266	2
1267	17
1268	13
1269	17
1270	2
1271	1
1272	14
1273	12
1274	8
1275	3
1276	6
1277	18
1278	17
1279	1
1280	16
1281	19
1282	3
1283	2
1284	2
1285	19
1286	2
1287	1
1288	19
1289	6
1290	13
1291	9
1292	8
1293	19
1294	1
1295	10
1296	5
1297	14
1298	4
1299	18
1300	11
1301	10
1302	14
1303	1
1304	1
1305	4
1306	3
1307	6
1308	3
1309	10
1310	14
1311	17
1312	19
1313	13
1314	4
1315	12
1316	16
1317	16
1318	14
1319	7
1320	10
1321	17
1322	14
1323	14
1324	11
1325	13
1326	8
1327	5
1328	12
1329	11
1330	2
1331	2
1332	18
1333	16
1334	11
1335	13
1336	8
1337	5
1338	9
1339	1
1340	11
1341	8
1342	12
1343	18
1344	3
1345	9
1346	13
1347	17
1348	15
1349	9
1350	9
1351	12
1352	18
1353	17
1354	12
1355	3
1356	11
1357	8
1358	17
1359	15
1360	12
1361	8
1362	9
1363	14
1364	14
1365	15
1366	4
1367	10
1368	3
1369	7
1370	14
1371	10
1372	11
1373	2
1374	8
1375	14
1376	14
1377	17
1378	7
1379	2
1380	16
1381	6
1382	9
1383	2
1384	17
1385	1
1386	8
1387	15
1388	4
1389	16
1390	4
1391	18
1392	1
1393	5
1394	2
1395	15
1396	3
1397	5
1398	14
1399	7
1400	6
1401	2
1402	12
1403	14
1404	11
1405	8
1406	7
1407	4
1408	5
1409	12
1410	17
1411	1
1412	14
1413	7
1414	10
1415	14
1416	12
1417	10
1418	2
1419	1
1420	10
1421	2
1422	2
1423	2
1424	10
1425	11
1426	16
1427	3
1428	8
1429	4
1430	3
1431	2
1432	4
1433	12
1434	4
1435	7
1436	7
1437	19
1438	12
1439	3
1440	18
1441	11
1442	10
1443	3
1444	3
1445	6
1446	11
1447	8
1448	14
1449	2
1450	15
1451	11
1452	2
1453	14
1454	11
1455	13
1456	7
1457	17
1458	12
1459	9
1460	8
1461	17
1462	14
1463	5
1464	5
1465	18
1466	4
1467	13
1468	4
1469	16
1470	4
1471	2
1472	10
1473	9
1474	16
1475	12
1476	9
1477	17
1478	13
1479	7
1480	5
1481	10
1482	19
1483	7
1484	1
1485	2
1486	3
1487	11
1488	12
1489	17
1490	4
1491	9
1492	15
1493	11
1494	16
1495	16
1496	11
1497	7
1498	9
1499	14
1500	11
1501	11
1502	13
1503	3
1504	3
1505	17
1506	9
1507	3
1508	6
1509	15
1510	6
1511	8
1512	16
1513	2
1514	5
1515	8
1516	3
1517	1
1518	5
1519	11
1520	8
1521	14
1522	14
1523	19
1524	4
1525	11
1526	17
1527	16
1528	14
1529	15
1530	16
1531	11
1532	19
1533	5
1534	5
1535	14
1536	18
1537	19
1538	6
1539	10
1540	15
1541	2
1542	11
1543	10
1544	17
1545	18
1546	17
1547	10
1548	8
1549	14
1550	8
1551	15
1552	4
1553	9
1554	15
1555	6
1556	19
1557	2
1558	15
1559	3
1560	3
1561	15
1562	14
1563	19
1564	14
1565	2
1566	6
1567	5
1568	5
1569	8
1570	12
1571	2
1572	14
1573	7
1574	7
1575	8
1576	4
1577	11
1578	8
1579	14
1580	4
1581	6
1582	4
1583	4
1584	16
1585	6
1586	15
1587	3
1588	15
1589	14
1590	18
1591	8
1592	7
1593	14
1594	9
1595	2
1596	8
1597	18
1598	18
1599	7
1600	2
1601	16
1602	3
1603	16
1604	10
1605	10
1606	16
1607	19
1608	9
1609	15
1610	16
1611	11
1612	12
1613	15
1614	14
1615	6
1616	2
1617	5
1618	4
1619	19
1620	11
1621	16
1622	19
1623	14
1624	2
1625	2
1626	3
1627	3
1628	3
1629	17
1630	16
1631	17
1632	17
1633	4
1634	11
1635	19
1636	15
1637	16
1638	5
1639	15
1640	16
1641	9
1642	12
1643	8
1644	10
1645	11
1646	11
1647	8
1648	12
1649	18
1650	19
1651	16
1652	16
1653	1
1654	17
1655	1
1656	1
1657	11
1658	17
1659	10
1660	2
1661	17
1662	17
1663	11
1664	12
1665	15
1666	7
1667	8
1668	5
1669	4
1670	16
1671	15
1672	15
1673	8
1674	16
1675	11
1676	17
1677	11
1678	14
1679	1
1680	7
1681	5
1682	11
1683	12
1684	11
1685	18
1686	14
1687	14
1688	3
1689	5
1690	3
1691	8
1692	15
1693	2
1694	3
1695	7
1696	14
1697	4
1698	7
1699	10
1700	1
1701	8
1702	11
1703	7
1704	19
1705	10
1706	16
1707	16
1708	17
1709	2
1710	11
1711	19
1712	1
1713	10
1714	11
1715	3
1716	14
1717	8
1718	14
1719	1
1720	6
1721	15
1722	17
1723	1
1724	6
1725	17
1726	5
1727	12
1728	19
1729	6
1730	6
1731	9
1732	3
1733	6
1734	3
1735	3
1736	10
1737	17
1738	12
1739	7
1740	2
1741	7
1742	5
1743	6
1744	3
1745	4
1746	1
1747	2
1748	3
1749	13
1750	7
1751	12
1752	12
1753	14
1754	14
1755	7
1756	3
1757	10
1758	19
1759	3
1760	2
1761	12
1762	2
1763	9
1764	1
1765	3
1766	6
1767	9
1768	7
1769	9
1770	2
1771	2
1772	16
1773	11
1774	10
1775	16
1776	6
1777	18
1778	3
1779	19
1780	18
1781	13
1782	14
1783	7
1784	2
1785	6
1786	2
1787	9
1788	5
1789	2
1790	11
1791	14
1792	13
1793	2
1794	3
1795	7
1796	9
1797	8
1798	4
1799	12
1800	13
1801	9
1802	3
1803	1
1804	18
1805	3
1806	7
1807	18
1808	1
1809	1
1810	14
1811	2
1812	7
1813	10
1814	11
1815	16
1816	14
1817	4
1818	10
1819	3
1820	2
1821	3
1822	9
1823	17
1824	5
1825	16
1826	2
1827	15
1828	2
1829	15
1830	8
1831	1
1832	13
1833	19
1834	11
1835	2
1836	4
1837	10
1838	8
1839	4
1840	14
1841	5
1842	17
1843	14
1844	7
1845	1
1846	14
1847	17
1848	7
1849	9
1850	14
1851	12
1852	9
1853	11
1854	11
1855	2
1856	4
1857	11
1858	14
1859	16
1860	16
1861	14
1862	1
1863	6
1864	2
1865	6
1866	19
1867	17
1868	3
1869	13
1870	2
1871	1
1872	5
1873	1
1874	16
1875	3
1876	16
1877	2
1878	6
1879	11
1880	10
1881	2
1882	11
1883	17
1884	16
1885	16
1886	5
1887	18
1888	10
1889	16
1890	17
1891	1
1892	2
1893	1
1894	3
1895	19
1896	11
1897	17
1898	3
1899	7
1900	9
1901	16
1902	15
1903	9
1904	15
1905	4
1906	2
1907	6
1908	10
1909	13
1910	5
1911	14
1912	4
1913	3
1914	3
1915	16
1916	14
1917	2
1918	14
1919	9
1920	15
1921	11
1922	15
1923	12
1924	10
1925	18
1926	8
1927	14
1928	19
1929	16
1930	9
1931	8
1932	3
1933	12
1934	11
1935	3
1936	10
1937	2
1938	2
1939	3
1940	18
1941	1
1942	2
1943	6
1944	3
1945	19
1946	2
1947	14
1948	14
1949	5
1950	2
1951	16
1952	2
1953	9
1954	8
1955	3
1956	14
1957	7
1958	17
1959	3
1960	11
1961	5
1962	6
1963	2
1964	5
1965	10
1966	2
1967	7
1968	16
1969	11
1970	4
1971	10
1972	5
1973	2
1974	9
1975	2
1976	9
1977	14
1978	14
1979	11
1980	18
1981	11
1982	17
1983	5
1984	8
1985	10
1986	4
1987	18
1988	2
1989	6
1990	14
1991	16
1992	1
1993	3
1994	11
1995	6
1996	2
1997	12
1998	1
1999	17
2000	3
2001	14
2002	11
2003	13
2004	19
2005	11
2006	5
2007	10
2008	12
2009	16
2010	7
2011	5
2012	17
2013	2
2014	18
2015	8
2016	14
2017	17
2018	11
2019	19
2020	10
2021	10
2022	6
2023	19
2024	1
2025	6
2026	16
2027	2
2028	8
2029	13
2030	12
2031	1
2032	6
2033	14
2034	14
2035	19
2036	3
2037	12
2038	14
2039	11
2040	12
2041	17
2042	4
2043	7
2044	8
2045	10
2046	12
2047	17
2048	9
2049	12
2050	7
2051	18
2052	12
2053	12
2054	15
2055	10
2056	12
2057	16
2058	11
2059	10
2060	5
2061	6
2062	5
2063	13
2064	11
2065	15
2066	14
2067	14
2068	16
2069	17
2070	13
2071	1
2072	9
2073	10
2074	8
2075	9
2076	1
2077	18
2078	18
2079	9
2080	18
2081	12
2082	7
2083	8
2084	14
2085	2
2086	12
2087	16
2088	14
2089	4
2090	6
2091	1
2092	3
2093	19
2094	11
2095	14
2096	4
2097	15
2098	18
2099	16
2100	5
2101	2
2102	16
2103	2
2104	2
2105	12
2106	14
2107	14
2108	9
2109	17
2110	3
2111	12
2112	8
2113	4
2114	5
2115	18
2116	19
2117	10
2118	6
2119	8
2120	18
2121	14
2122	1
2123	17
2124	18
2125	17
2126	6
2127	4
2128	14
2129	14
2130	10
2131	17
2132	12
2133	2
2134	18
2135	3
2136	4
2137	14
2138	10
2139	5
2140	16
2141	19
2142	12
2143	2
2144	11
2145	15
2146	16
2147	2
2148	2
2149	16
2150	8
2151	9
2152	9
2153	1
2154	10
2155	17
2156	8
2157	9
2158	3
2159	15
2160	14
2161	6
2162	2
2163	5
2164	8
2165	1
2166	4
2167	12
2168	3
2169	2
2170	3
2171	10
2172	9
2173	15
2174	5
2175	18
2176	7
2177	14
2178	10
2179	8
2180	16
2181	6
2182	6
2183	1
2184	18
2185	11
2186	16
2187	3
2188	1
2189	12
2190	14
2191	7
2192	12
2193	15
2194	3
2195	2
2196	14
2197	17
2198	8
2199	12
2200	9
2201	6
2202	19
2203	2
2204	4
2205	3
2206	8
2207	13
2208	16
2209	7
2210	9
2211	3
2212	3
2213	3
2214	16
2215	9
2216	9
2217	14
2218	8
2219	2
2220	14
2221	8
2222	14
2223	9
2224	15
2225	8
2226	14
2227	2
2228	8
2229	14
2230	14
2231	17
2232	16
2233	19
2234	9
2235	4
2236	5
2237	14
2238	2
2239	5
2240	3
2241	16
2242	16
2243	18
2244	3
2245	19
2246	2
2247	2
2248	12
2249	8
2250	14
2251	19
2252	1
2253	18
2254	5
2255	8
2256	14
2257	10
2258	8
2259	4
2260	5
2261	1
2262	16
2263	5
2264	3
2265	18
2266	19
2267	14
2268	14
2269	1
2270	4
2271	2
2272	10
2273	4
2274	2
2275	8
2276	12
2277	5
2278	8
2279	11
2280	17
2281	16
2282	1
2283	3
2284	6
2285	14
2286	18
2287	16
2288	3
2289	17
2290	10
2291	9
2292	5
2293	3
2294	19
2295	9
2296	9
2297	1
2298	14
2299	13
2300	12
2301	11
2302	14
2303	1
2304	4
2305	7
2306	3
2307	2
2308	14
2309	6
2310	10
2311	12
2312	10
2313	11
2314	9
2315	15
2316	8
2317	11
2318	17
2319	10
2320	14
2321	17
2322	18
2323	3
2324	15
2325	6
2326	11
2327	16
2328	11
2329	6
2330	4
2331	3
2332	12
2333	6
2334	9
2335	2
2336	10
2337	11
2338	10
2339	18
2340	9
2341	17
2342	4
2343	12
2344	8
2345	2
2346	2
2347	1
2348	17
2349	12
2350	12
2351	19
2352	18
2353	16
2354	10
2355	17
2356	10
2357	3
2358	11
2359	10
2360	9
2361	1
2362	18
2363	11
2364	16
2365	11
2366	7
2367	18
2368	11
2369	16
2370	7
2371	7
2372	13
2373	19
2374	8
2375	5
2376	3
2377	8
2378	7
2379	18
2380	2
2381	12
2382	17
2383	4
2384	15
2385	1
2386	5
2387	17
2388	1
2389	3
2390	4
2391	10
2392	14
2393	19
2394	11
2395	2
2396	18
2397	17
2398	2
2399	2
2400	3
2401	1
2402	6
2403	9
2404	9
2405	18
2406	16
2407	14
2408	14
2409	14
2410	15
2411	11
2412	7
2413	13
2414	17
2415	18
2416	6
2417	2
2418	6
2419	1
2420	11
2421	7
2422	17
2423	15
2424	18
2425	7
2426	9
2427	16
2428	3
2429	12
2430	2
2431	17
2432	1
2433	12
2434	3
2435	16
2436	2
2437	2
2438	11
2439	14
2440	16
2441	16
2442	2
2443	9
2444	14
2445	9
2446	8
2447	14
2448	8
2449	2
2450	3
2451	19
2452	2
2453	10
2454	19
2455	7
2456	16
2457	13
2458	17
2459	13
2460	1
2461	11
2462	10
2463	2
2464	13
2465	12
2466	12
2467	7
2468	15
2469	10
2470	16
2471	14
2472	6
2473	18
2474	11
2475	16
2476	7
2477	10
2478	7
2479	12
2480	4
2481	5
2482	8
2483	2
2484	9
2485	19
2486	8
2487	11
2488	7
2489	9
2490	3
2491	15
2492	12
2493	12
2494	15
2495	10
2496	18
2497	7
2498	8
2499	18
2500	19
2501	11
2502	14
2503	6
2504	4
2505	16
2506	17
2507	18
2508	8
2509	1
2510	16
2511	1
2512	11
2513	10
2514	11
2515	14
2516	16
2517	10
2518	5
2519	5
2520	7
2521	5
2522	3
2523	13
2524	14
2525	16
2526	3
2527	1
2528	18
2529	14
2530	2
2531	6
2532	15
2533	11
2534	3
2535	2
2536	15
2537	2
2538	16
2539	7
2540	4
2541	13
2542	1
2543	2
2544	10
2545	13
2546	4
2547	18
2548	12
2549	9
2550	19
2551	14
2552	2
2553	15
2554	1
2555	14
2556	15
2557	13
2558	1
2559	17
2560	15
2561	15
2562	2
2563	8
2564	19
2565	4
2566	13
2567	10
2568	1
2569	8
2570	1
2571	4
2572	10
2573	6
2574	1
2575	10
2576	15
2577	6
2578	11
2579	7
2580	4
2581	12
2582	4
2583	9
2584	4
2585	9
2586	14
2587	11
2588	15
2589	10
2590	16
2591	17
2592	18
2593	15
2594	3
2595	12
2596	14
2597	14
2598	3
2599	9
2600	6
2601	12
2602	9
2603	12
2604	1
2605	7
2606	12
2607	8
2608	17
2609	19
2610	2
2611	3
2612	8
2613	12
2614	14
2615	16
2616	11
2617	9
2618	2
2619	8
2620	12
2621	19
2622	10
2623	4
2624	10
2625	5
2626	6
2627	13
2628	17
2629	1
2630	9
2631	16
2632	13
2633	15
2634	2
2635	10
2636	11
2637	16
2638	18
2639	16
2640	16
2641	8
2642	3
2643	14
2644	11
2645	16
2646	1
2647	5
2648	4
2649	3
2650	14
2651	14
2652	11
2653	9
2654	3
2655	6
2656	7
2657	7
2658	4
2659	10
2660	9
2661	9
2662	14
2663	18
2664	19
2665	14
2666	1
2667	16
2668	9
2669	11
2670	6
2671	11
2672	16
2673	14
2674	8
2675	8
2676	2
2677	18
2678	4
2679	9
2680	2
2681	2
2682	15
2683	8
2684	5
2685	12
2686	17
2687	4
2688	3
2689	17
2690	7
2691	7
2692	4
2693	2
2694	6
2695	14
2696	3
2697	15
2698	13
2699	1
2700	4
2701	6
2702	3
2703	6
2704	2
2705	12
2706	17
2707	1
2708	2
2709	14
2710	12
2711	18
2712	4
2713	14
2714	4
2715	8
2716	12
2717	17
2718	11
2719	10
2720	19
2721	4
2722	6
2723	14
2724	12
2725	8
2726	19
2727	7
2728	6
2729	9
2730	3
2731	16
2732	14
2733	11
2734	2
2735	16
2736	10
2737	16
2738	11
2739	6
2740	3
2741	10
2742	5
2743	8
2744	13
2745	1
2746	2
2747	10
2748	10
2749	7
2750	7
2751	14
2752	16
2753	14
2754	2
2755	17
2756	14
2757	5
2758	6
2759	18
2760	12
2761	16
2762	7
2763	7
2764	14
2765	13
2766	18
2767	10
2768	2
2769	10
2770	2
2771	15
2772	8
2773	3
2774	2
2775	16
2776	18
2777	16
2778	16
2779	2
2780	19
2781	15
2782	17
2783	18
2784	7
2785	3
2786	11
2787	2
2788	11
2789	3
2790	2
2791	12
2792	2
2793	1
2794	3
2795	1
2796	14
2797	3
2798	6
2799	6
2800	2
2801	10
2802	7
2803	19
2804	18
2805	7
2806	9
2807	2
2808	2
2809	11
2810	10
2811	5
2812	12
2813	18
2814	15
2815	3
2816	17
2817	10
2818	11
2819	18
2820	4
2821	7
2822	3
2823	15
2824	18
2825	18
2826	6
2827	9
2828	6
2829	1
2830	17
2831	3
2832	2
2833	6
2834	11
2835	19
2836	19
2837	11
2838	15
2839	8
2840	5
2841	4
2842	18
2843	12
2844	3
2845	13
2846	4
2847	3
2848	6
2849	15
2850	18
2851	8
2852	9
2853	14
2854	14
2855	6
2856	3
2857	17
2858	12
2859	6
2860	11
2861	1
2862	14
2863	3
2864	12
2865	2
2866	2
2867	3
2868	8
2869	7
2870	8
2871	6
2872	3
2873	3
2874	6
2875	2
2876	16
2877	19
2878	17
2879	3
2880	18
2881	12
2882	4
2883	14
2884	10
2885	1
2886	2
2887	18
2888	17
2889	1
2890	6
2891	17
2892	17
2893	7
2894	3
2895	4
2896	5
2897	1
2898	14
2899	19
2900	5
2901	2
2902	11
2903	2
2904	14
2905	2
2906	14
2907	2
2908	17
2909	14
2910	17
2911	6
2912	13
2913	16
2914	18
2915	15
2916	7
2917	10
2918	11
2919	12
2920	6
2921	4
2922	18
2923	17
2924	8
2925	18
2926	10
2927	6
2928	13
2929	18
2930	12
2931	14
2932	9
2933	9
2934	18
2935	3
2936	3
2937	11
2938	1
2939	8
2940	11
2941	14
2942	7
2943	1
2944	8
2945	12
2946	2
2947	7
2948	11
2949	4
2950	17
2951	4
2952	12
2953	4
2954	11
2955	14
2956	5
2957	7
2958	4
2959	9
2960	2
2961	11
2962	12
2963	8
2964	5
2965	11
2966	4
2967	13
2968	19
2969	9
2970	6
2971	17
2972	10
2973	5
2974	2
2975	17
2976	2
2977	8
2978	8
2979	5
2980	10
2981	5
2982	17
2983	11
2984	15
2985	2
2986	10
2987	11
2988	1
2989	14
2990	7
2991	17
2992	13
2993	17
2994	16
2995	19
2996	14
2997	19
2998	8
2999	14
